step,phase,round,epoch,loss_total,loss_mi,loss_pairwise,h_y_given_x,h_y,active_argmax,active_mass,mean_max_prob,n_pairs,same_class_pair_frac,nmi,acc,ari,ilp_beta,ilp_n_tags,seconds
546,round,8,2,-1.200258,-1.630211,0.429953,0.687991,2.318201,12,12,0.7868,2579,0.5754,0.6751,0.6286,0.5426,1,26,9.0
567,round,9,1,-0.978969,-1.541212,0.562242,0.681161,2.222373,10,11,0.7688,2579,0.5072,0.6542,0.6022,0.527,1,22,9.3
588,round,9,2,-1.177138,-1.597923,0.420784,0.543537,2.141459,10,11,0.7965,2579,0.5111,0.6498,0.593,0.5227,1,22,9.5
609,round,10,1,-1.106291,-1.557994,0.451703,0.602206,2.1602,11,11,0.7695,2579,0.5103,0.6439,0.5645,0.5092,1,20,9.9
630,round,10,2,-1.164604,-1.57659,0.411986,0.584943,2.161534,11,11,0.792,2579,0.513,0.6466,0.5699,0.5171,1,20,10.1
651,round,11,1,-1.2271,-1.629239,0.402139,0.516715,2.145954,11,11,0.8217,2579,0.5494,0.6544,0.5847,0.5217,1,22,10.6
672,round,11,2,-1.34113,-1.688328,0.347198,0.464052,2.15238,11,11,0.8525,2579,0.5587,0.6565,0.5833,0.522,1,22,10.8
693,round,12,1,-1.352385,-1.724903,0.372518,0.427101,2.152004,11,11,0.8361,2579,0.5649,0.6548,0.5837,0.5289,1,23,11.4
714,round,12,2,-1.363161,-1.72545,0.362289,0.414352,2.139802,11,11,0.8535,2579,0.5405,0.6528,0.5774,0.5262,1,23,11.6
735,round,13,1,-1.28298,-1.716299,0.433318,0.413471,2.12977,12,11,0.8349,2579,0.5533,0.6427,0.5648,0.5177,1,22,12.0
756,round,13,2,-1.264641,-1.711893,0.447252,0.437865,2.149758,11,11,0.8412,2579,0.5289,0.649,0.5785,0.5142,1,22,12.2
777,round,14,1,-1.351823,-1.746528,0.394704,0.396513,2.14304,11,11,0.853,2579,0.5459,0.6488,0.5739,0.5087,1,23,13.0
798,round,14,2,-1.395925,-1.731664,0.335739,0.405826,2.13749,11,11,0.856,2579,0.5529,0.6411,0.571,0.5104,1,23,13.2
819,round,15,1,-1.224962,-1.700399,0.475437,0.439178,2.139577,12,11,0.8185,2579,0.5254,0.6301,0.5562,0.4997,1,23,13.6
840,round,15,2,-1.264137,-1.657035,0.392898,0.48588,2.142915,11,11,0.8254,2579,0.5452,0.6348,0.5637,0.5015,1,23,13.8
861,round,16,1,-1.308849,-1.722993,0.414144,0.405818,2.128811,11,11,0.852,2579,0.5355,0.6477,0.5807,0.514,1,23,14.2
882,round,16,2,-1.370559,-1.752377,0.381818,0.392352,2.144728,11,11,0.8494,2579,0.5479,0.647,0.5791,0.5142,1,23,14.4
903,round,17,1,-1.278532,-1.713629,0.435096,0.436503,2.150132,11,11,0.8393,2579,0.5235,0.6446,0.5772,0.5142,1,22,15.0
924,round,17,2,-1.331636,-1.739815,0.408179,0.398874,2.138689,11,11,0.8526,2579,0.5417,0.6432,0.5724,0.5107,1,22,15.2
945,round,18,1,-1.334055,-1.738173,0.404119,0.39361,2.131784,11,11,0.8373,2579,0.544,0.6282,0.5629,0.5018,1,24,15.6
966,round,18,2,-1.389901,-1.719017,0.329116,0.400312,2.119328,11,11,0.8661,2579,0.5506,0.6426,0.5666,0.5044,1,24,15.8
987,round,19,1,-1.300256,-1.744086,0.44383,0.404158,2.148244,12,11,0.8285,2579,0.5324,0.6398,0.5697,0.5129,1,21,16.2
1008,round,19,2,-1.332197,-1.728343,0.396146,0.428903,2.157246,11,11,0.8454,2579,0.5401,0.6332,0.5614,0.5094,1,21,16.4
1029,round,20,1,-1.398139,-1.755986,0.357847,0.383035,2.139021,11,11,0.8508,2579,0.5471,0.6464,0.5745,0.5154,1,24,16.9
1050,round,20,2,-1.465787,-1.765688,0.299902,0.374857,2.140545,10,11,0.8663,2579,0.5529,0.6379,0.5618,0.4979,1,24,17.0
