step,phase,round,epoch,loss_total,loss_mi,loss_pairwise,h_y_given_x,h_y,active_argmax,active_mass,mean_max_prob,n_pairs,same_class_pair_frac,nmi,acc,ari,ilp_beta,ilp_n_tags,seconds
4446,round,14,2,-5.107645,-5.353315,0.245669,0.343249,3.797709,50,50,0.8132,14975,0.9251,0.9314,0.8731,0.8686,,85,43.9
4563,round,15,1,-5.097103,-5.34724,0.250136,0.352497,3.799825,50,50,0.8117,14975,0.9187,0.9274,0.8519,0.8466,,85,45.1
4680,round,15,2,-5.113704,-5.34882,0.235116,0.352484,3.800869,50,50,0.8212,14975,0.9231,0.9335,0.8744,0.8763,,85,46.3
4797,round,16,1,-5.105436,-5.350051,0.244615,0.34621,3.797507,50,50,0.8117,14975,0.9208,0.9248,0.8324,0.8397,,85,47.5
4914,round,16,2,-5.116073,-5.349979,0.233906,0.351727,3.801137,50,50,0.8201,14975,0.9224,0.9249,0.8318,0.8319,,85,48.7
5031,round,17,1,-5.106909,-5.350654,0.243746,0.345692,3.797564,50,50,0.8182,14975,0.9252,0.9326,0.8701,0.8736,,85,49.9
5148,round,17,2,-5.119484,-5.358491,0.239008,0.340575,3.799378,50,50,0.825,14975,0.9232,0.9337,0.8759,0.8777,,85,51.1
5265,round,18,1,-5.117221,-5.35428,0.237059,0.344824,3.799403,50,50,0.8254,14975,0.9223,0.9364,0.8884,0.8907,,85,52.3
5382,round,18,2,-5.096552,-5.353478,0.256926,0.34097,3.796298,50,50,0.836,14975,0.9215,0.9338,0.8792,0.8822,,85,53.5
5499,round,19,1,-5.107866,-5.354061,0.246195,0.334972,3.792689,50,50,0.8407,14975,0.9245,0.9361,0.8809,0.8859,,85,54.7
5616,round,19,2,-5.109373,-5.368365,0.258992,0.328343,3.797805,50,50,0.8358,14975,0.9214,0.9317,0.8754,0.8686,,85,55.9
5733,round,20,1,-5.113102,-5.367793,0.254692,0.327742,3.797023,50,50,0.8401,14975,0.9214,0.9335,0.8747,0.8727,,85,57.1
5850,round,20,2,-5.100808,-5.365772,0.264965,0.324281,3.793369,50,50,0.8364,14975,0.9243,0.9323,0.8761,0.8715,,85,58.3
