step,phase,round,epoch,loss_total,loss_mi,loss_pairwise,h_y_given_x,h_y,active_argmax,active_mass,mean_max_prob,n_pairs,same_class_pair_frac,nmi,acc,ari,ilp_beta,ilp_n_tags,seconds
336,round,3,2,-3.938114,-3.938114,15.440486,0.023961,2.641383,15,15,0.9879,2579,0.5459,0.4847,0.4159,0.2834,1,24,6.8
357,round,4,1,-3.916466,-3.916466,16.079685,0.032153,2.632413,15,15,0.9863,2579,0.518,0.4846,0.4469,0.2732,1,23,7.8
378,round,4,2,-3.923828,-3.923828,16.099572,0.023461,2.631526,15,15,0.9912,2579,0.52,0.5016,0.4305,0.274,1,23,7.9
399,round,5,1,-3.961505,-3.961505,15.527448,0.018815,2.653547,15,15,0.9923,2579,0.5359,0.5148,0.4319,0.3073,1,25,9.7
420,round,5,2,-3.966103,-3.966103,16.153964,0.019682,2.65719,15,15,0.9913,2579,0.5242,0.4855,0.3995,0.2722,1,25,9.9
441,round,6,1,-3.96619,-3.96619,15.982279,0.02071,2.657933,15,15,0.9925,2579,0.5277,0.5172,0.4596,0.3215,1,23,11.2
462,round,6,2,-3.943902,-3.943902,15.753997,0.019369,2.642181,15,15,0.9904,2579,0.5522,0.5046,0.45,0.2897,1,23,11.4
483,round,7,1,-3.909574,-3.909574,15.411693,0.01846,2.61869,15,15,0.9903,2579,0.5347,0.51,0.4604,0.3053,1,25,12.1
504,round,7,2,-3.908161,-3.908161,15.693795,0.016085,2.616164,15,15,0.9931,2579,0.5258,0.5225,0.4648,0.3104,1,25,12.3
525,round,8,1,-3.943865,-3.943865,15.654354,0.017071,2.640624,15,15,0.9922,2579,0.5359,0.5024,0.4286,0.2843,1,25,12.6
546,round,8,2,-3.941285,-3.941285,15.813826,0.019556,2.640561,15,15,0.9935,2579,0.5564,0.5107,0.4427,0.2962,1,25,12.8
567,round,9,1,-3.935688,-3.935688,15.646849,0.015972,2.63444,15,15,0.9942,2579,0.5529,0.5059,0.4438,0.2992,1,26,13.2
588,round,9,2,-3.952099,-3.952099,15.771217,0.016528,2.645751,15,15,0.9929,2579,0.5719,0.4928,0.4234,0.279,1,26,13.4
609,round,10,1,-3.967027,-3.967027,15.477839,0.016883,2.65594,15,15,0.9922,2579,0.5669,0.4794,0.3883,0.2467,1,26,14.1
630,round,10,2,-3.920854,-3.920854,15.759885,0.017581,2.625623,15,15,0.9948,2579,0.5572,0.5195,0.4517,0.3131,1,26,14.3
651,round,11,1,-3.927758,-3.927758,15.335658,0.015956,2.629143,15,15,0.9933,2579,0.5646,0.5081,0.4159,0.2935,1,28,15.3
672,round,11,2,-3.909744,-3.909744,15.46022,0.01392,2.615776,15,15,0.9947,2579,0.5448,0.523,0.4471,0.3142,1,28,15.5
693,round,12,1,-3.944983,-3.944983,15.469278,0.012516,2.638333,15,15,0.9944,2579,0.5649,0.5084,0.4338,0.2994,1,27,16.5
714,round,12,2,-3.898246,-3.898246,15.911052,0.012777,2.607348,15,15,0.9932,2579,0.57,0.5091,0.4999,0.3083,1,27,16.7
735,round,13,1,-3.945907,-3.945907,15.673195,0.012126,2.638688,15,15,0.9961,2579,0.5351,0.5345,0.4648,0.3312,1,24,17.2
756,round,13,2,-3.935434,-3.935434,15.543841,0.00943,2.629909,15,15,0.9962,2579,0.5052,0.5328,0.4589,0.3264,1,24,17.4
777,round,14,1,-3.964764,-3.964764,15.879288,0.011539,2.650869,15,15,0.996,2579,0.5262,0.5374,0.4558,0.3329,1,22,18.2
798,round,14,2,-3.969655,-3.969655,15.597878,0.009152,2.652538,15,15,0.9959,2579,0.5118,0.5464,0.4833,0.3545,1,22,18.4
819,round,15,1,-3.966199,-3.966199,14.759302,0.009289,2.650326,15,15,0.9943,2579,0.551,0.5475,0.481,0.3617,1,27,19.5
840,round,15,2,-3.918276,-3.918276,15.055589,0.011208,2.619656,15,15,0.9957,2579,0.5622,0.5207,0.5007,0.3339,1,27,19.7
861,round,16,1,-3.95578,-3.95578,15.700228,0.01326,2.646027,15,15,0.9962,2579,0.5266,0.5357,0.4639,0.3346,1,22,20.1
882,round,16,2,-3.923926,-3.923926,15.724192,0.009942,2.622579,15,15,0.9958,2579,0.5351,0.5216,0.4789,0.3141,1,22,20.3
903,round,17,1,-3.928632,-3.928632,15.496347,0.013119,2.627834,15,15,0.9957,2579,0.5347,0.5365,0.4959,0.3319,1,25,21.0
924,round,17,2,-3.954377,-3.954377,15.297966,0.010556,2.643289,15,15,0.9971,2579,0.5328,0.5472,0.5032,0.3523,1,25,21.1
945,round,18,1,-3.951159,-3.951159,15.501281,0.010439,2.641065,15,15,0.9968,2579,0.5518,0.5449,0.4829,0.3337,1,27,21.8
966,round,18,2,-3.954026,-3.954026,15.393073,0.008764,2.64186,15,15,0.9966,2579,0.558,0.5388,0.4766,0.3187,1,27,22.0
987,round,19,1,-3.970001,-3.970001,15.609002,0.00958,2.653054,15,15,0.9959,2579,0.5316,0.5297,0.492,0.3393,1,26,22.6
1008,round,19,2,-3.968179,-3.968179,15.379468,0.010183,2.652241,15,15,0.997,2579,0.5382,0.5322,0.4772,0.3252,1,26,22.8
1029,round,20,1,-3.95052,-3.95052,15.844995,0.00963,2.6401,15,15,0.9963,2579,0.5126,0.5243,0.4336,0.2992,1,23,23.6
1050,round,20,2,-3.97923,-3.97923,15.747525,0.009064,2.658863,15,15,0.9962,2579,0.5277,0.5263,0.4637,0.3332,1,23,23.8
