step,phase,round,epoch,loss_total,loss_mi,loss_pairwise,h_y_given_x,h_y,active_argmax,active_mass,mean_max_prob,n_pairs,same_class_pair_frac,nmi,acc,ari,ilp_beta,ilp_n_tags,seconds
1755,round,3,1,-5.320832,-5.320832,11.128716,0.010783,3.55441,39,39,0.9962,14892,0.9204,0.7326,0.6519,0.5419,3,50,139.6
1872,round,3,2,-5.306721,-5.306721,11.270983,0.009836,3.544371,40,39,0.9958,14892,0.9171,0.7217,0.6513,0.538,3,50,140.8
1989,round,4,1,-5.305191,-5.305191,11.362106,0.010312,3.543669,39,39,0.9954,14892,0.919,0.7167,0.6444,0.5102,3,51,182.3
2106,round,4,2,-5.295461,-5.295461,11.070393,0.009362,3.536548,39,39,0.9958,14892,0.92,0.7194,0.645,0.5433,3,51,183.4
2223,round,5,1,-5.296697,-5.296697,11.00302,0.009319,3.537344,39,39,0.9962,14892,0.9219,0.7282,0.6322,0.527,3,54,225.0
2340,round,5,2,-5.294472,-5.294472,11.017484,0.008999,3.535647,39,39,0.9961,14892,0.9202,0.7171,0.6281,0.5127,3,54,226.1
2457,round,6,1,-5.316484,-5.316484,10.648873,0.007785,3.549512,39,39,0.9972,14892,0.9203,0.7297,0.637,0.5368,3,48,267.6
2574,round,6,2,-5.297157,-5.297157,11.524427,0.007596,3.536502,39,39,0.9967,14892,0.9181,0.7226,0.6177,0.5084,3,48,268.8
2691,round,7,1,-5.325305,-5.325305,11.179854,0.007551,3.555237,39,39,0.997,14892,0.9198,0.7133,0.6223,0.5107,3,48,297.0
2808,round,7,2,-5.334027,-5.334027,11.359425,0.007006,3.560688,39,39,0.9974,14892,0.9171,0.7332,0.6615,0.5516,3,48,298.1
2925,round,8,1,-5.311706,-5.311706,10.768907,0.006802,3.545672,39,39,0.9977,14892,0.9203,0.7446,0.6637,0.5709,3,46,326.1
3042,round,8,2,-5.327984,-5.327984,10.820489,0.006032,3.556011,39,39,0.9975,14892,0.9231,0.7362,0.6331,0.538,3,46,327.2
3159,round,9,1,-5.32587,-5.32587,11.008543,0.006222,3.554728,39,39,0.9978,14892,0.9201,0.7387,0.6348,0.5361,3,49,368.7
3276,round,9,2,-5.33213,-5.33213,11.427351,0.006542,3.559114,39,39,0.9977,14892,0.9173,0.7451,0.6476,0.5494,3,49,369.9
3393,round,10,1,-5.323869,-5.323869,10.853253,0.005885,3.553169,39,39,0.9976,14892,0.9194,0.7399,0.653,0.5502,3,50,411.6
3510,round,10,2,-5.317459,-5.317459,11.079504,0.005237,3.548464,39,39,0.9975,14892,0.9169,0.7436,0.6739,0.5686,3,50,412.8
3627,round,11,1,-5.314184,-5.314184,11.170485,0.005949,3.546755,39,39,0.9976,14892,0.9207,0.7279,0.6606,0.546,3,50,454.3
3744,round,11,2,-5.289046,-5.289046,10.999923,0.006243,3.530193,39,39,0.9975,14892,0.9204,0.7359,0.6689,0.5543,3,50,455.5
3861,round,12,1,-5.326105,-5.326105,10.723669,0.006371,3.554984,39,39,0.9979,14892,0.9233,0.7424,0.6515,0.5541,3,55,497.0
3978,round,12,2,-5.325292,-5.325292,11.256515,0.005731,3.554016,39,39,0.9975,14892,0.9199,0.7342,0.6422,0.5312,3,55,498.2
4095,round,13,1,-5.297596,-5.297596,11.101533,0.00602,3.535744,39,38,0.9976,14892,0.9198,0.7256,0.6074,0.4914,3,50,539.7
4212,round,13,2,-5.279289,-5.279289,11.014117,0.004765,3.522703,39,39,0.9981,14892,0.9202,0.7456,0.6488,0.559,3,50,540.9
4329,round,14,1,-5.330383,-5.330383,10.38734,0.004476,3.556573,39,39,0.9985,14892,0.9219,0.7586,0.6834,0.5899,3,49,582.4
4446,round,14,2,-5.332356,-5.332356,11.128026,0.004486,3.557894,39,39,0.9984,14892,0.9202,0.7469,0.6626,0.5529,3,49,583.6
4563,round,15,1,-5.299729,-5.299729,11.176957,0.004212,3.535961,38,37,0.9981,14892,0.9186,0.747,0.6738,0.5581,3,50,625.1
4680,round,15,2,-5.279126,-5.279126,10.93974,0.003596,3.521815,38,38,0.998,14892,0.92,0.7285,0.6289,0.513,3,50,626.2
4797,round,16,1,-5.270923,-5.270923,11.073645,0.004915,3.517225,38,38,0.9979,14892,0.9172,0.7366,0.656,0.5473,3,45,667.8
4914,round,16,2,-5.281368,-5.281368,10.863689,0.004297,3.523777,38,38,0.9982,14892,0.9194,0.7307,0.6349,0.5115,3,45,668.9
5031,round,17,1,-5.257475,-5.257475,11.038539,0.004396,3.507914,38,38,0.9983,14892,0.9204,0.7381,0.6469,0.5272,3,47,696.8
5148,round,17,2,-5.270102,-5.270102,10.578992,0.004106,3.516138,38,38,0.9985,14892,0.9208,0.753,0.669,0.5739,3,47,698.0
5265,round,18,1,-5.288183,-5.288183,10.662156,0.003559,3.527828,38,38,0.9986,14892,0.9236,0.7456,0.6577,0.5469,3,47,739.5
5382,round,18,2,-5.291647,-5.291647,11.05306,0.004136,3.530522,38,38,0.9982,14892,0.9231,0.7375,0.6442,0.5248,3,47,740.7
5499,round,19,1,-5.28769,-5.28769,10.960565,0.003689,3.527586,39,38,0.9983,14892,0.9222,0.7399,0.6503,0.5388,3,48,782.2
5616,round,19,2,-5.271923,-5.271923,10.68307,0.003852,3.517183,38,38,0.9988,14892,0.919,0.7513,0.6711,0.5688,3,48,783.4
5733,round,20,1,-5.270135,-5.270135,10.649551,0.003931,3.516044,37,37,0.9987,14892,0.9191,0.7435,0.6606,0.5466,3,46,824.9
5850,round,20,2,-5.264597,-5.264597,10.526711,0.003432,3.512019,38,38,0.9987,14892,0.918,0.7525,0.6625,0.571,3,46,826.1
