step,phase,round,epoch,loss_total,loss_mi,loss_pairwise,h_y_given_x,h_y,active_argmax,active_mass,mean_max_prob,n_pairs,same_class_pair_frac,nmi,acc,ari,ilp_beta,ilp_n_tags,seconds
525,round,8,1,-2.514529,-2.908366,0.393837,1.086708,2.663383,15,15,0.5378,2620,0.5683,0.6706,0.6604,0.5804,1,26,8.5
546,round,8,2,-2.549058,-2.94791,0.398852,1.034498,2.654939,15,15,0.5365,2620,0.584,0.6657,0.6242,0.5602,1,26,8.7
567,round,9,1,-2.588769,-2.985213,0.396444,0.992038,2.651501,15,15,0.5861,2620,0.5676,0.659,0.614,0.5483,1,27,9.0
588,round,9,2,-2.621785,-3.043373,0.421587,0.931523,2.64993,15,15,0.59,2620,0.5714,0.6504,0.6028,0.5439,1,27,9.1
609,round,10,1,-2.55628,-2.973972,0.417691,0.996896,2.647245,15,15,0.5793,2620,0.5416,0.6473,0.5799,0.5127,1,25,9.9
630,round,10,2,-2.603843,-3.002315,0.398472,0.974886,2.651467,15,15,0.5771,2620,0.566,0.6527,0.6099,0.5444,1,25,10.0
651,round,11,1,-2.60513,-3.008905,0.403775,0.968184,2.651393,15,15,0.5535,2620,0.5385,0.6439,0.5824,0.5181,1,24,10.6
672,round,11,2,-2.629659,-3.03607,0.406412,0.948928,2.656666,15,15,0.5921,2620,0.5401,0.6538,0.6252,0.5354,1,24,10.8
693,round,12,1,-2.686607,-3.04744,0.360834,0.925527,2.648645,15,15,0.6078,2620,0.5782,0.6512,0.5947,0.5353,1,28,11.3
714,round,12,2,-2.733758,-3.108089,0.374331,0.845033,2.635415,15,15,0.6007,2620,0.5752,0.6478,0.6003,0.5183,1,28,11.5
735,round,13,1,-2.631315,-3.070213,0.438897,0.874682,2.629929,15,15,0.6019,2620,0.5443,0.64,0.5961,0.5066,1,26,11.9
756,round,13,2,-2.663121,-3.086435,0.423314,0.857348,2.629189,15,15,0.6247,2620,0.5275,0.6488,0.5864,0.5124,1,26,12.0
777,round,14,1,-2.704778,-3.108238,0.403459,0.802465,2.607135,15,15,0.6258,2620,0.574,0.6387,0.5774,0.5144,1,27,12.6
798,round,14,2,-2.747242,-3.135856,0.388614,0.769945,2.603867,15,15,0.6283,2620,0.5752,0.6415,0.588,0.5169,1,27,12.8
819,round,15,1,-2.713872,-3.117155,0.403283,0.77638,2.59569,15,15,0.6367,2620,0.5798,0.6359,0.588,0.5064,1,26,13.4
840,round,15,2,-2.722007,-3.116521,0.394513,0.78585,2.60158,15,15,0.6471,2620,0.5767,0.6463,0.5913,0.5306,1,26,13.6
861,round,16,1,-2.806054,-3.165927,0.359873,0.720801,2.591152,15,15,0.6476,2620,0.5794,0.6603,0.6051,0.5239,1,27,14.2
882,round,16,2,-2.845269,-3.186534,0.341264,0.714949,2.600989,15,15,0.6508,2620,0.5874,0.6372,0.5648,0.5043,1,27,14.4
903,round,17,1,-2.823231,-3.193132,0.369901,0.693774,2.591271,15,15,0.6569,2620,0.5989,0.6454,0.5893,0.5196,1,28,14.9
924,round,17,2,-2.846527,-3.185994,0.339466,0.706511,2.595003,15,15,0.657,2620,0.5901,0.644,0.5922,0.5189,1,28,15.1
945,round,18,1,-2.784929,-3.164919,0.37999,0.71022,2.583426,15,15,0.653,2620,0.5893,0.648,0.5718,0.5159,1,26,15.7
966,round,18,2,-2.836024,-3.171011,0.334986,0.719675,2.59379,15,15,0.6572,2620,0.5866,0.6411,0.5706,0.502,1,26,15.8
987,round,19,1,-2.849724,-3.191054,0.34133,0.695341,2.59093,15,15,0.6533,2620,0.5714,0.6304,0.587,0.5034,1,28,16.3
1008,round,19,2,-2.846903,-3.195525,0.348622,0.683488,2.586009,15,15,0.6675,2620,0.5866,0.6384,0.587,0.5217,1,28,16.4
1029,round,20,1,-2.827163,-3.208036,0.380873,0.680305,2.592227,15,15,0.6591,2620,0.5576,0.6325,0.5712,0.5068,1,26,16.9
1050,round,20,2,-2.850627,-3.189145,0.338519,0.695136,2.589521,15,15,0.6873,2620,0.5748,0.6476,0.5606,0.5159,1,26,17.1
