step,phase,round,epoch,loss_total,loss_mi,loss_pairwise,h_y_given_x,h_y,active_argmax,active_mass,mean_max_prob,n_pairs,same_class_pair_frac,nmi,acc,ari,ilp_beta,ilp_n_tags,seconds
2574,round,6,2,-4.994038,-5.277924,0.283886,0.418476,3.7976,50,50,0.7741,14975,0.9209,0.9093,0.7971,0.7828,4,52,180.5
2691,round,7,1,-5.041256,-5.301812,0.260556,0.396638,3.798967,49,50,0.7802,14975,0.9217,0.913,0.8096,0.8087,4,53,203.7
2808,round,7,2,-5.062171,-5.309795,0.247624,0.392693,3.801659,50,50,0.7812,14975,0.9219,0.9163,0.8096,0.8195,4,53,204.8
2925,round,8,1,-5.061322,-5.304341,0.243019,0.400373,3.803143,50,50,0.7782,14975,0.9201,0.9146,0.808,0.8099,4,50,228.5
3042,round,8,2,-5.049676,-5.300514,0.250838,0.399966,3.80032,50,50,0.7798,14975,0.9192,0.9178,0.8319,0.8301,4,50,229.7
3159,round,9,1,-5.028036,-5.297416,0.26938,0.395773,3.795459,50,50,0.7821,14975,0.9214,0.9141,0.8178,0.8129,4,55,252.9
3276,round,9,2,-5.041931,-5.304433,0.262501,0.391508,3.797294,50,50,0.7791,14975,0.9244,0.9141,0.8062,0.8092,4,55,254.1
3393,round,10,1,-5.055647,-5.308513,0.252866,0.392334,3.800565,50,50,0.7818,14975,0.9233,0.9177,0.8158,0.8197,4,56,277.4
3510,round,10,2,-5.055612,-5.305435,0.249823,0.394777,3.800142,50,50,0.7718,14975,0.9229,0.9167,0.8209,0.8158,4,56,278.6
3627,round,11,1,-5.038953,-5.300366,0.261412,0.400311,3.800451,50,50,0.7851,14975,0.923,0.92,0.8297,0.8294,4,53,302.2
3744,round,11,2,-5.025442,-5.297351,0.271909,0.399946,3.798198,50,50,0.7868,14975,0.9197,0.9207,0.8374,0.8351,4,53,303.3
3861,round,12,1,-5.040436,-5.300172,0.259736,0.396489,3.797773,50,50,0.79,14975,0.9213,0.922,0.8457,0.8422,4,51,326.9
3978,round,12,2,-5.029667,-5.311866,0.282199,0.394091,3.803972,49,50,0.7987,14975,0.9199,0.9271,0.8591,0.8511,4,51,328.0
4095,round,13,1,-5.001523,-5.301159,0.299637,0.39739,3.799033,50,50,0.8012,14975,0.9211,0.9275,0.8484,0.8535,4,50,351.5
4212,round,13,2,-5.030854,-5.320599,0.289746,0.380871,3.80098,50,50,0.8111,14975,0.9201,0.9249,0.8421,0.8414,4,50,352.6
4329,round,14,1,-5.025668,-5.330469,0.304801,0.366198,3.797778,50,50,0.8193,14975,0.9212,0.9301,0.8695,0.8641,4,54,375.9
4446,round,14,2,-5.049574,-5.337629,0.288056,0.357037,3.796444,50,50,0.8246,14975,0.9251,0.9349,0.8828,0.8857,4,54,377.0
4563,round,15,1,-5.030823,-5.336581,0.305759,0.357333,3.795943,50,50,0.8186,14975,0.9187,0.9307,0.8655,0.8656,4,49,401.2
4680,round,15,2,-5.064353,-5.342966,0.278614,0.355713,3.799119,50,50,0.8279,14975,0.9231,0.9296,0.8583,0.8578,4,49,402.3
4797,round,16,1,-5.056932,-5.345301,0.288369,0.34858,3.795921,50,50,0.8142,14975,0.9208,0.9286,0.8579,0.8579,4,49,425.9
4914,round,16,2,-5.072532,-5.344663,0.272131,0.351567,3.797487,50,50,0.824,14975,0.9224,0.9301,0.8558,0.8589,4,49,427.0
5031,round,17,1,-5.046292,-5.349698,0.303405,0.338373,3.792047,50,50,0.8312,14975,0.9252,0.9327,0.8769,0.8764,4,49,450.5
5148,round,17,2,-5.080435,-5.363386,0.282951,0.328052,3.794292,49,50,0.8342,14975,0.9232,0.9346,0.8815,0.8824,4,49,451.6
5265,round,18,1,-5.083911,-5.369631,0.28572,0.32248,3.794741,50,50,0.8373,14975,0.9223,0.9306,0.8596,0.8605,4,54,474.7
5382,round,18,2,-5.064403,-5.36471,0.300307,0.324355,3.79271,50,50,0.8387,14975,0.9215,0.9244,0.8538,0.8442,4,54,475.8
5499,round,19,1,-5.073668,-5.365091,0.291423,0.320889,3.790653,48,50,0.8411,14975,0.9245,0.9313,0.8717,0.8682,4,52,499.3
5616,round,19,2,-5.091764,-5.375108,0.283344,0.316847,3.794637,50,50,0.8413,14975,0.9214,0.929,0.8543,0.8587,4,52,500.4
5733,round,20,1,-5.054602,-5.362323,0.307721,0.329634,3.794638,50,50,0.8381,14975,0.9214,0.9306,0.8686,0.8661,4,53,524.0
5850,round,20,2,-5.069779,-5.361829,0.29205,0.324872,3.791134,49,50,0.8453,14975,0.9243,0.9301,0.8613,0.8596,4,53,525.2
