step,phase,round,epoch,loss_total,loss_mi,loss_pairwise,h_y_given_x,h_y,active_argmax,active_mass,mean_max_prob,n_pairs,same_class_pair_frac,nmi,acc,ari,ilp_beta,ilp_n_tags,seconds
4563,round,15,1,-5.036705,-5.308071,0.271365,0.332262,3.760222,50,50,0.8346,14858,0.9196,0.9254,0.8323,0.8251,4,53,402.5
4680,round,15,2,-5.060744,-5.316347,0.255603,0.323195,3.759695,49,50,0.8335,14858,0.9217,0.9319,0.8563,0.8552,4,53,403.7
4797,round,16,1,-5.052073,-5.313143,0.26107,0.333381,3.764349,50,50,0.8202,14858,0.9217,0.923,0.8255,0.8175,4,51,426.9
4914,round,16,2,-5.072439,-5.323201,0.250762,0.329427,3.768419,50,50,0.834,14858,0.9218,0.9264,0.8384,0.8236,4,51,428.1
5031,round,17,1,-5.042275,-5.312297,0.270022,0.337028,3.766217,50,50,0.8318,14858,0.9199,0.9289,0.8496,0.8429,4,49,451.5
5148,round,17,2,-5.048348,-5.319085,0.270737,0.328056,3.764761,50,50,0.8356,14858,0.9179,0.9256,0.8279,0.8252,4,49,452.7
5265,round,18,1,-5.040745,-5.317993,0.277248,0.334217,3.768141,50,50,0.8235,14858,0.9198,0.9249,0.8353,0.8305,4,51,476.9
5382,round,18,2,-5.040192,-5.306251,0.266058,0.344836,3.767391,50,50,0.8312,14858,0.9189,0.928,0.8372,0.8392,4,51,478.0
5499,round,19,1,-5.052341,-5.31429,0.261949,0.328584,3.761916,50,50,0.8262,14858,0.92,0.9203,0.7891,0.7982,4,49,501.7
5616,round,19,2,-5.059617,-5.313766,0.254149,0.329285,3.762034,50,50,0.8302,14858,0.9212,0.9295,0.8463,0.8458,4,49,502.9
5733,round,20,1,-5.050024,-5.310775,0.260751,0.335919,3.764462,50,50,0.8353,14858,0.9175,0.9261,0.8432,0.8337,4,53,526.9
5850,round,20,2,-5.071793,-5.319245,0.247452,0.32282,3.761377,49,50,0.8305,14858,0.9209,0.9257,0.8351,0.8329,4,53,528.1
