step,phase,round,epoch,loss_total,loss_mi,loss_pairwise,h_y_given_x,h_y,active_argmax,active_mass,mean_max_prob,n_pairs,same_class_pair_frac,nmi,acc,ari,ilp_beta,ilp_n_tags,seconds
2691,round,7,1,-4.866091,-5.187159,0.321067,0.417222,3.736254,50,50,0.7773,14855,0.9218,0.9118,0.7966,0.7853,4,53,1361.4
2808,round,7,2,-4.926243,-5.192483,0.26624,0.419041,3.741016,49,50,0.7739,14855,0.9197,0.9059,0.7661,0.7535,4,53,1362.5
2925,round,8,1,-4.906046,-5.197845,0.291799,0.41056,3.738937,50,50,0.7913,14855,0.9188,0.9132,0.8014,0.7897,4,49,1486.5
3042,round,8,2,-4.915168,-5.20537,0.290202,0.403494,3.739243,50,50,0.776,14855,0.9206,0.9117,0.782,0.7824,4,49,1487.7
3159,round,9,1,-4.924743,-5.196859,0.272115,0.404198,3.734038,50,50,0.7938,14855,0.9211,0.9097,0.7986,0.7785,3,66,1609.2
3276,round,9,2,-4.904756,-5.196176,0.29142,0.408165,3.736227,50,50,0.7814,14855,0.9166,0.9129,0.7947,0.7897,3,66,1610.3
3393,round,10,1,-4.919457,-5.203033,0.283575,0.401209,3.736161,50,50,0.7862,14855,0.9194,0.9075,0.7684,0.7564,4,49,1855.1
3510,round,10,2,-4.937486,-5.207106,0.26962,0.399001,3.737405,50,50,0.7825,14855,0.9187,0.9071,0.7696,0.7595,4,49,1856.2
3627,round,11,1,-4.91908,-5.19869,0.27961,0.401629,3.733546,50,50,0.786,14855,0.9188,0.9072,0.7778,0.7631,3,66,1977.7
3744,round,11,2,-4.931869,-5.202369,0.2705,0.396768,3.732758,50,50,0.7794,14855,0.9198,0.9114,0.7823,0.7817,3,66,1978.9
3861,round,12,1,-4.910618,-5.195094,0.284475,0.401499,3.731062,50,50,0.7873,14855,0.9197,0.9162,0.8086,0.7982,3,62,2220.7
3978,round,12,2,-4.923386,-5.195154,0.271768,0.406137,3.734194,50,50,0.7846,14855,0.9196,0.9115,0.8064,0.7861,3,62,2221.9
4095,round,13,1,-4.920031,-5.197104,0.277073,0.403707,3.733874,50,50,0.7836,14855,0.9195,0.9132,0.7882,0.7915,3,72,2463.7
4212,round,13,2,-4.932496,-5.200705,0.268208,0.396186,3.73126,50,50,0.7899,14855,0.9212,0.9132,0.7897,0.7913,3,72,2464.9
4329,round,14,1,-4.952944,-5.206742,0.253798,0.396027,3.735179,50,50,0.7767,14855,0.9184,0.9156,0.8031,0.7935,4,50,2709.2
4446,round,14,2,-4.958074,-5.208906,0.250832,0.401346,3.740168,50,50,0.7832,14855,0.9206,0.9186,0.8046,0.8093,4,50,2710.4
4563,round,15,1,-4.943736,-5.209301,0.265565,0.401203,3.740337,50,50,0.7881,14855,0.9189,0.9139,0.7766,0.7764,4,50,2834.2
4680,round,15,2,-4.951701,-5.209314,0.257613,0.393661,3.735316,50,50,0.7937,14855,0.9206,0.9227,0.8364,0.8273,4,50,2835.4
4797,round,16,1,-4.944379,-5.213294,0.268915,0.390048,3.735562,50,50,0.7966,14855,0.9185,0.9119,0.7911,0.7738,4,52,2959.4
4914,round,16,2,-4.965631,-5.222555,0.256924,0.374704,3.731506,50,50,0.8074,14855,0.9202,0.9176,0.8189,0.8069,4,52,2960.5
5031,round,17,1,-4.926902,-5.213142,0.28624,0.38372,3.731241,50,50,0.7903,14855,0.9192,0.9208,0.8242,0.8162,4,47,3085.0
5148,round,17,2,-4.939626,-5.222454,0.282828,0.382773,3.736818,50,50,0.8184,14855,0.9203,0.9201,0.8149,0.8041,4,47,3086.1
5265,round,18,1,-4.932657,-5.231657,0.299,0.365138,3.731197,50,50,0.8097,14855,0.9187,0.9206,0.8224,0.818,4,51,3210.1
5382,round,18,2,-4.948828,-5.232125,0.283296,0.365288,3.731609,50,50,0.82,14855,0.9164,0.9187,0.8166,0.8139,4,51,3211.3
5499,round,19,1,-4.959091,-5.236209,0.277118,0.367288,3.735665,49,50,0.8156,14855,0.9192,0.9254,0.8404,0.8362,4,51,3336.0
5616,round,19,2,-4.956927,-5.239921,0.282994,0.358734,3.732437,50,50,0.8135,14855,0.921,0.9186,0.8257,0.8124,4,51,3337.2
5733,round,20,1,-4.889029,-5.230419,0.34139,0.367236,3.73177,50,50,0.8197,14855,0.919,0.9172,0.8109,0.8072,3,72,3458.7
5850,round,20,2,-4.898722,-5.228465,0.329743,0.346436,3.716601,49,49,0.8325,14855,0.9215,0.9212,0.8309,0.8251,3,72,3459.9
