step,phase,round,epoch,loss_total,loss_mi,loss_pairwise,h_y_given_x,h_y,active_argmax,active_mass,mean_max_prob,n_pairs,same_class_pair_frac,nmi,acc,ari,ilp_beta,ilp_n_tags,seconds
2925,round,8,1,-5.014965,-5.279745,0.26478,0.399261,3.786004,49,50,0.7814,14892,0.9203,0.9206,0.8126,0.8158,4,50,229.7
3042,round,8,2,-5.04121,-5.288776,0.247567,0.39145,3.786818,50,50,0.7823,14892,0.9231,0.9262,0.8575,0.849,4,50,230.9
3159,round,9,1,-5.034262,-5.29516,0.260898,0.390417,3.790385,49,50,0.7797,14892,0.9201,0.924,0.8332,0.8348,4,52,255.1
3276,round,9,2,-5.023205,-5.284824,0.261618,0.396799,3.787748,49,50,0.7851,14892,0.9173,0.9267,0.8469,0.8443,4,52,256.2
3393,round,10,1,-5.02135,-5.285301,0.263951,0.398133,3.788956,50,50,0.7878,14892,0.9194,0.9221,0.8131,0.8117,4,48,279.6
3510,round,10,2,-5.029049,-5.287682,0.258634,0.395225,3.788605,47,50,0.79,14892,0.9169,0.9296,0.857,0.8596,4,48,280.8
3627,round,11,1,-5.02118,-5.28489,0.26371,0.397303,3.788129,50,50,0.7781,14892,0.9207,0.9223,0.837,0.8293,4,48,303.8
3744,round,11,2,-5.024804,-5.283571,0.258767,0.396114,3.786456,50,50,0.7829,14892,0.9204,0.9209,0.834,0.8251,4,48,305.0
3861,round,12,1,-4.997028,-5.284225,0.287197,0.393882,3.785404,50,50,0.794,14892,0.9233,0.9241,0.8345,0.8305,4,49,328.9
3978,round,12,2,-4.978638,-5.290027,0.311388,0.388685,3.785808,50,50,0.7923,14892,0.9199,0.9245,0.8368,0.8377,4,49,330.1
4095,round,13,1,-5.002905,-5.298531,0.295626,0.37868,3.784807,50,50,0.8183,14892,0.9198,0.9142,0.7992,0.7954,4,51,353.8
4212,round,13,2,-4.978265,-5.301878,0.323613,0.368987,3.780576,50,50,0.8219,14892,0.9202,0.9246,0.8339,0.8352,4,51,354.9
4329,round,14,1,-5.022569,-5.32706,0.304491,0.342812,3.779915,50,50,0.8272,14892,0.9219,0.925,0.835,0.8354,4,50,378.2
4446,round,14,2,-5.046158,-5.337349,0.291191,0.335689,3.782025,50,50,0.8301,14892,0.9202,0.9268,0.8291,0.846,4,50,379.3
4563,round,15,1,-5.053126,-5.343941,0.290815,0.329501,3.782295,50,50,0.8291,14892,0.9186,0.9286,0.8491,0.8587,4,52,402.7
4680,round,15,2,-5.054141,-5.342588,0.288447,0.326809,3.779598,49,50,0.8326,14892,0.92,0.9268,0.853,0.8538,4,52,403.9
4797,round,16,1,-5.018879,-5.336884,0.318004,0.331487,3.778914,50,50,0.8368,14892,0.9172,0.9292,0.8569,0.8548,4,51,427.3
4914,round,16,2,-5.036837,-5.344814,0.307977,0.328461,3.782184,50,50,0.8321,14892,0.9194,0.9286,0.85,0.8555,4,51,428.5
5031,round,17,1,-5.037787,-5.344811,0.307024,0.329867,3.783119,50,50,0.8362,14892,0.9204,0.9243,0.8224,0.8312,4,51,451.9
5148,round,17,2,-5.046834,-5.345763,0.298929,0.326704,3.781645,50,50,0.833,14892,0.9208,0.925,0.8329,0.8298,4,51,453.0
5265,round,18,1,-5.040651,-5.344837,0.304185,0.322336,3.778115,50,50,0.8284,14892,0.9236,0.9303,0.8473,0.8574,4,49,476.3
5382,round,18,2,-5.079559,-5.34957,0.270011,0.322064,3.781089,49,50,0.8424,14892,0.9231,0.9325,0.861,0.8654,4,49,477.5
5499,round,19,1,-5.107155,-5.365135,0.25798,0.310637,3.783848,50,50,0.837,14892,0.9222,0.9243,0.8319,0.8343,4,50,501.2
5616,round,19,2,-5.093791,-5.352706,0.258916,0.312898,3.777069,50,50,0.8387,14892,0.919,0.93,0.8662,0.8682,4,50,502.4
5733,round,20,1,-5.093931,-5.356222,0.262291,0.311817,3.778693,49,50,0.8386,14892,0.9191,0.9297,0.8512,0.8593,4,54,526.0
5850,round,20,2,-5.092712,-5.357011,0.2643,0.312867,3.779919,49,50,0.8398,14892,0.918,0.9264,0.8422,0.84,4,54,527.2
