step,phase,round,epoch,loss_total,loss_mi,loss_pairwise,h_y_given_x,h_y,active_argmax,active_mass,mean_max_prob,n_pairs,same_class_pair_frac,nmi,acc,ari,ilp_beta,ilp_n_tags,seconds
714,round,12,2,-1.203073,-1.625365,0.422292,0.605238,2.230602,11,13,0.7415,2643,0.5271,0.6421,0.5945,0.4962,1,22,10.4
735,round,13,1,-1.144408,-1.599322,0.454913,0.643153,2.242474,11,13,0.7655,2643,0.5081,0.6394,0.5793,0.4888,1,20,10.7
756,round,13,2,-1.220398,-1.632455,0.412058,0.593464,2.225919,11,13,0.7529,2643,0.5059,0.6301,0.5783,0.4864,1,20,10.9
777,round,14,1,-1.229669,-1.63692,0.40725,0.580078,2.216998,11,13,0.758,2643,0.5308,0.6508,0.5803,0.4962,1,21,11.4
798,round,14,2,-1.290825,-1.6489,0.358075,0.572867,2.221767,11,13,0.7539,2643,0.5093,0.6289,0.5897,0.5041,1,21,11.6
819,round,15,1,-1.279295,-1.632084,0.352789,0.591866,2.223949,12,12,0.75,2643,0.5085,0.6196,0.5521,0.48,1,21,11.9
840,round,15,2,-1.290747,-1.660195,0.369449,0.557785,2.21798,13,12,0.7603,2643,0.5312,0.6355,0.5756,0.4945,1,21,12.0
861,round,16,1,-1.173308,-1.58951,0.416202,0.618937,2.208447,13,13,0.7396,2643,0.535,0.6412,0.5724,0.4862,1,21,12.5
882,round,16,2,-1.267899,-1.635976,0.368077,0.580526,2.216502,12,13,0.7524,2643,0.5184,0.6297,0.5704,0.482,1,21,12.7
903,round,17,1,-1.167078,-1.624094,0.457016,0.589599,2.213693,13,13,0.7382,2643,0.5331,0.625,0.5685,0.4898,1,20,13.0
924,round,17,2,-1.21883,-1.614487,0.395656,0.602838,2.217325,12,13,0.7604,2643,0.5376,0.645,0.5781,0.4865,1,20,13.1
945,round,18,1,-1.274818,-1.661318,0.3865,0.567935,2.229253,12,13,0.7578,2643,0.5184,0.6338,0.5675,0.4925,1,22,13.6
966,round,18,2,-1.338065,-1.693008,0.354942,0.540512,2.233519,10,13,0.771,2643,0.5202,0.6435,0.571,0.4877,1,22,13.8
987,round,19,1,-1.253584,-1.66707,0.413486,0.563919,2.230989,13,13,0.7331,2643,0.4782,0.6159,0.5735,0.4888,1,20,14.2
1008,round,19,2,-1.307921,-1.651537,0.343616,0.582357,2.233895,12,13,0.7601,2643,0.5044,0.6376,0.5637,0.4791,1,20,14.4
1029,round,20,1,-1.351169,-1.707604,0.356435,0.530882,2.238486,12,13,0.7577,2643,0.5255,0.636,0.5797,0.4873,1,22,14.8
1050,round,20,2,-1.389695,-1.698965,0.309269,0.535446,2.234411,12,13,0.7747,2643,0.524,0.6344,0.5622,0.468,1,22,14.9
